library	sample	base	mean	median	lower_quartile	upper_quartile	10th_percentile	90th_percentile
lib1	114_trimmed_filt_merged.2	70-74	34.399913848568175	37.0	37.0	37.0	25.0	37.0
lib1	114_trimmed_filt_merged.2	75-79	34.2035238678891	37.0	37.0	37.0	25.0	37.0
lib1	114_trimmed_filt_merged.2	80-84	34.06052906956252	37.0	37.0	37.0	25.0	37.0
lib1	114_trimmed_filt_merged.2	85-89	33.9257197079894	37.0	37.0	37.0	25.0	37.0
lib1	114_trimmed_filt_merged.2	90-94	33.773460571421566	37.0	37.0	37.0	25.0	37.0
lib1	114_trimmed_filt_merged.2	95-99	33.58384170004471	37.0	37.0	37.0	25.0	37.0
lib1	114_trimmed_filt_merged.2	100-104	33.38325535214401	37.0	37.0	37.0	13.8	37.0
lib1	114_trimmed_filt_merged.2	105-109	33.237210116269935	37.0	37.0	37.0	11.0	37.0
lib1	114_trimmed_filt_merged.2	110-114	33.02011621049648	37.0	37.0	37.0	11.0	37.0
lib1	114_trimmed_filt_merged.2	115-119	32.754520985420356	37.0	37.0	37.0	11.0	37.0
lib1	114_trimmed_filt_merged.2	120-124	32.497149234638314	37.0	37.0	37.0	11.0	37.0
lib1	114_trimmed_filt_merged.2	125-129	32.244010000952514	37.0	37.0	37.0	11.0	37.0
lib1	114_trimmed_filt_merged.2	130-134	32.0867588208802	37.0	37.0	37.0	11.0	37.0
lib1	114_trimmed_filt_merged.2	135-139	31.82881891304238	37.0	27.4	37.0	11.0	37.0
lib1	114_trimmed_filt_merged.2	140-141	31.661342400343976	37.0	25.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	1	35.78369070976532	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.1	2	36.21564121075215	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.1	3	34.80189405627587	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	4	35.3093331722568	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	5	35.4033930141301	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.1	6	35.343375751771354	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.1	7	35.290506139344785	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.1	8	35.406384452815246	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.1	9	35.374130332264016	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.1	10-14	35.34137689871391	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.1	15-19	35.14273954797655	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	20-24	34.98877212034167	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	25-29	34.81327735728259	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	30-34	34.66517271501148	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	35-39	34.563437095298326	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	40-44	34.33643644104471	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	45-49	34.22096551198898	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	50-54	34.08379779676951	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	55-59	33.90479924991123	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	60-64	33.784443830340386	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	65-69	33.612800658763355	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	70-74	33.47437499180297	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.1	75-79	33.34373902614654	37.0	37.0	37.0	22.2	37.0
lib1	131_trimmed_filt_merged.1	80-84	33.12735093152577	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	85-89	33.013744780440604	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	90-94	32.84090183105328	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	95-99	32.6272385758312	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	100-104	32.405263653667795	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	105-109	32.354329672712254	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	110-114	32.13947768983104	37.0	34.6	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	115-119	31.8952205805588	37.0	27.4	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	120-124	31.644240333730362	37.0	25.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	125-129	31.471574823670437	37.0	25.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	130-134	31.331418853879903	37.0	25.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	135-139	31.094913645720567	37.0	25.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.1	140-141	31.42276095736765	37.0	25.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.2	1	36.47767173572581	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	2	36.058721129942185	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	3	35.92663133656651	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	4	35.95828142011283	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	5	36.0963617322908	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	6	36.15005443610598	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	7	36.16164466904594	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	8	36.15693390816309	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	9	36.145195940871325	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	10-14	36.12700482065195	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	15-19	35.95913507722941	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	20-24	35.81388672390774	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	25-29	35.66372506971841	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	30-34	35.51174235495976	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	35-39	35.38981226297463	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	40-44	35.24781694587803	37.0	37.0	37.0	37.0	37.0
lib1	131_trimmed_filt_merged.2	45-49	35.033856873988505	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.2	50-54	34.951015172196676	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.2	55-59	34.798426020360246	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.2	60-64	34.65356001453671	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.2	65-69	34.478974053725736	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.2	70-74	34.33924860898868	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.2	75-79	34.127337874310015	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.2	80-84	33.96840087382448	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.2	85-89	33.84982138144139	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.2	90-94	33.6785531006115	37.0	37.0	37.0	25.0	37.0
lib1	131_trimmed_filt_merged.2	95-99	33.485916019626856	37.0	37.0	37.0	22.2	37.0
lib1	131_trimmed_filt_merged.2	100-104	33.30685184009343	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.2	105-109	33.15707458653495	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.2	110-114	32.91052628838177	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.2	115-119	32.56519850372371	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.2	120-124	32.23728758387273	37.0	37.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.2	125-129	31.984624101583385	37.0	29.8	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.2	130-134	31.838268271096876	37.0	25.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.2	135-139	31.579404226732606	37.0	25.0	37.0	11.0	37.0
lib1	131_trimmed_filt_merged.2	140-141	31.38976526823664	37.0	25.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	1	36.13325041155549	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.1	2	36.157169375037626	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.1	3	35.117738564777135	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	4	35.50496778220667	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.1	5	35.51924807046563	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.1	6	35.4739475237315	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.1	7	35.511732602784186	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.1	8	35.60894246598288	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.1	9	35.566971003986005	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.1	10-14	35.57017959914889	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.1	15-19	35.41065408532612	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.1	20-24	35.278646804456336	37.0	37.0	37.0	34.6	37.0
lib1	132_trimmed_filt_merged.1	25-29	35.10876616656152	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	30-34	34.98122361010314	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	35-39	34.87531716303365	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	40-44	34.67044856906333	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	45-49	34.54862989228174	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	50-54	34.41591285514559	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	55-59	34.24910490455434	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	60-64	34.14106272234465	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	65-69	33.96232101841299	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	70-74	33.834551571570614	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	75-79	33.694295950835205	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	80-84	33.50007286675392	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	85-89	33.38186930284962	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.1	90-94	33.21988406449058	37.0	37.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	95-99	32.99287028238357	37.0	37.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	100-104	32.77553919359555	37.0	37.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	105-109	32.717774300941976	37.0	37.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	110-114	32.49516245251918	37.0	37.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	115-119	32.25427243005519	37.0	37.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	120-124	31.998516827495926	37.0	29.8	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	125-129	31.806096020839856	37.0	25.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	130-134	31.64149923883179	37.0	25.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	135-139	31.379189494879387	37.0	25.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.1	140-141	31.343487058907172	37.0	25.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.2	1	36.40360506900261	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	2	36.16088449750973	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	3	35.91202101877321	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	4	36.00157719315234	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	5	36.09842833569318	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	6	36.166294423783064	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	7	36.161104997029476	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	8	36.144704609159696	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	9	36.130911284602725	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	10-14	36.10549207379471	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	15-19	35.93448089047782	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	20-24	35.78223259778143	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	25-29	35.62634686524755	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	30-34	35.47768674702138	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	35-39	35.36653792799227	37.0	37.0	37.0	37.0	37.0
lib1	132_trimmed_filt_merged.2	40-44	35.222180994685424	37.0	37.0	37.0	34.6	37.0
lib1	132_trimmed_filt_merged.2	45-49	35.02585886758122	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	50-54	34.94528254642211	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	55-59	34.78921300087567	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	60-64	34.652958664229416	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	65-69	34.479664943942296	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	70-74	34.35269572686713	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	75-79	34.147996966922186	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	80-84	33.996534803740985	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	85-89	33.87857717273458	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	90-94	33.716031924725996	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	95-99	33.532830832071284	37.0	37.0	37.0	25.0	37.0
lib1	132_trimmed_filt_merged.2	100-104	33.3330971369581	37.0	37.0	37.0	13.8	37.0
lib1	132_trimmed_filt_merged.2	105-109	33.183617999647716	37.0	37.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.2	110-114	32.94488913132352	37.0	37.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.2	115-119	32.59910485961829	37.0	37.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.2	120-124	32.27993032471367	37.0	37.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.2	125-129	32.031890613553294	37.0	34.6	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.2	130-134	31.869129283549977	37.0	25.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.2	135-139	31.601809182569774	37.0	25.0	37.0	11.0	37.0
lib1	132_trimmed_filt_merged.2	140-141	31.42903574161713	37.0	25.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.1	1	36.094948197380546	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.1	2	36.11223937488567	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.1	3	35.11308248726624	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	4	35.44835850380969	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.1	5	35.52164558467349	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.1	6	35.46102903638876	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.1	7	35.49271211399055	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.1	8	35.60283758931987	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.1	9	35.51953764683475	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.1	10-14	35.53743691953658	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.1	15-19	35.35947864465684	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.1	20-24	35.230720463647	37.0	37.0	37.0	32.2	37.0
lib1	164_trimmed_filt_merged.1	25-29	35.06938125721574	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	30-34	34.94444166240946	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	35-39	34.84713409207516	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	40-44	34.65397092715398	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	45-49	34.53748715149038	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	50-54	34.414519386038165	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	55-59	34.27182418107719	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	60-64	34.17305401469057	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	65-69	33.9944039856616	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	70-74	33.88608986390689	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	75-79	33.73441705592152	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	80-84	33.571159645921725	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	85-89	33.448855481650114	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.1	90-94	33.30693943503853	37.0	37.0	37.0	22.2	37.0
lib1	164_trimmed_filt_merged.1	95-99	33.07618571884789	37.0	37.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.1	100-104	32.886094432641684	37.0	37.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.1	105-109	32.82537612506345	37.0	37.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.1	110-114	32.59969040544823	37.0	37.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.1	115-119	32.40506728634839	37.0	37.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.1	120-124	32.15324228398336	37.0	34.6	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.1	125-129	31.968415758746982	37.0	27.4	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.1	130-134	31.765486717887438	37.0	25.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.1	135-139	31.536172006990785	37.0	25.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.1	140-141	31.490290635861882	37.0	25.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.2	1	36.425780537878715	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	2	35.92783529092084	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	3	35.85667183662635	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	4	35.865459722165134	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	5	36.002944774727084	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	6	36.0690846974946	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	7	36.049029165663896	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	8	36.063370234273535	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	9	36.03685627961836	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	10-14	36.01543338078651	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	15-19	35.82682302264731	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	20-24	35.6682350273836	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	25-29	35.51723792082003	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	30-34	35.35897042973432	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	35-39	35.25487101953111	37.0	37.0	37.0	37.0	37.0
lib1	164_trimmed_filt_merged.2	40-44	35.1069136487196	37.0	37.0	37.0	27.4	37.0
lib1	164_trimmed_filt_merged.2	45-49	34.90555683854998	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	50-54	34.82913351602707	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	55-59	34.6934412169435	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	60-64	34.55512938889165	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	65-69	34.39338200883435	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	70-74	34.272478843090795	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	75-79	34.05531100117176	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	80-84	33.91946685402994	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	85-89	33.80959204787291	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	90-94	33.651951254465644	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	95-99	33.4663692756575	37.0	37.0	37.0	25.0	37.0
lib1	164_trimmed_filt_merged.2	100-104	33.26119754951305	37.0	37.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.2	105-109	33.12838944822282	37.0	37.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.2	110-114	32.88018210788913	37.0	37.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.2	115-119	32.581436338106386	37.0	37.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.2	120-124	32.2529754665394	37.0	37.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.2	125-129	31.997744580712606	37.0	32.2	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.2	130-134	31.82565777616789	37.0	25.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.2	135-139	31.58873247603798	37.0	25.0	37.0	11.0	37.0
lib1	164_trimmed_filt_merged.2	140-141	31.482798205578888	37.0	25.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	1	36.155956451063226	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.1	2	36.170856264212894	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.1	3	35.13534713842003	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	4	35.371258798343916	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.1	5	35.53704273545482	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.1	6	35.51452805047464	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.1	7	35.4950905110945	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.1	8	35.59492616032259	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.1	9	35.54176244341432	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.1	10-14	35.531570426692795	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.1	15-19	35.34750767750191	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.1	20-24	35.20949181674219	37.0	37.0	37.0	29.8	37.0
lib1	165_trimmed_filt_merged.1	25-29	35.049507226240266	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	30-34	34.91022351128339	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	35-39	34.80393074189508	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	40-44	34.59211706114156	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	45-49	34.460817573586404	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	50-54	34.31860206432965	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	55-59	34.13121545830542	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	60-64	34.02143348144317	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	65-69	33.81555106988734	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	70-74	33.687303278550395	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	75-79	33.52113577429104	37.0	37.0	37.0	25.0	37.0
lib1	165_trimmed_filt_merged.1	80-84	33.32843663622614	37.0	37.0	37.0	16.6	37.0
lib1	165_trimmed_filt_merged.1	85-89	33.20110259303683	37.0	37.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	90-94	33.050821791338436	37.0	37.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	95-99	32.78870225064673	37.0	37.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	100-104	32.59335102614675	37.0	37.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	105-109	32.52477291808923	37.0	37.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	110-114	32.28305535797149	37.0	37.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	115-119	32.071415409145075	37.0	32.2	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	120-124	31.83173398204081	37.0	25.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	125-129	31.655131357033817	37.0	25.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	130-134	31.48737423030294	37.0	25.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	135-139	31.275410041429836	37.0	25.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.1	140-141	31.36841485339803	37.0	25.0	37.0	11.0	37.0
lib1	165_trimmed_filt_merged.2	1	36.43472788059351	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.2	2	36.07696881778524	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.2	3	35.96294048441173	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.2	4	35.956813608640964	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.2	5	36.09819025078973	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.2	6	36.13673539903866	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.2	7	36.13782728941287	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.2	8	36.12858639901645	37.0	37.0	37.0	37.0	37.0
lib1	165_trimmed_filt_merged.2	9	36.12051539116382	37.0	37.0	37.0	37.0	37.0
