id,born,site,died,id_short,sitename,lifespan,succ.years,strategy,leks,LMS,on.lek_Y1,on.lek_Y2,on.lek_Y3,on.lek_Y4,on.lek_Y5,on.lek_Y6,lekking_Y1,lekking_Y2,lekking_Y3,lekking_Y4,lekking_Y5,lekking_Y6,surv_Y1,surv_Y2,surv_Y3,surv_Y4,surv_Y5,surv_Y6,wing_Y1,wing_Y2,wing_Y3,wing_Y4,wing_Y5,wing_Y6,tarsus_Y1,tarsus_Y2,tarsus_Y3,tarsus_Y4,tarsus_Y5,tarsus_Y6,mass_Y1,mass_Y2,mass_Y3,mass_Y4,mass_Y5,mass_Y6,lyre_Y1,lyre_Y2,lyre_Y3,lyre_Y4,lyre_Y5,lyre_Y6,blue_Y1,blue_Y2,blue_Y3,blue_Y4,blue_Y5,blue_Y6,eyec_Y1,eyec_Y2,eyec_Y3,eyec_Y4,eyec_Y5,eyec_Y6,attend_Y1,attend_Y2,attend_Y3,attend_Y4,attend_Y5,attend_Y6,fight_Y1,fight_Y2,fight_Y3,fight_Y4,fight_Y5,fight_Y6,dist_Y1,dist_Y2,dist_Y3,dist_Y4,dist_Y5,dist_Y6,MS_Y1,MS_Y2,MS_Y3,MS_Y4,MS_Y5,MS_Y6,density_Y1,density_Y2,density_Y3,density_Y4,density_Y5,density_Y6,rbc_area_Y1_1,rbc_area_Y2_1,rbc_area_Y3_1,rbc_area_Y4_1,rbc_area_Y5_1,rbc_area_Y6_1,rbc_width_Y1_1,rbc_width_Y2_1,rbc_width_Y3_1,rbc_width_Y4_1,rbc_width_Y5_1,rbc_width_Y6_1,rbc_length_Y1_1,rbc_length_Y2_1,rbc_length_Y3_1,rbc_length_Y4_1,rbc_length_Y5_1,rbc_length_Y6_1,ig_Y1_1,ig_Y1_2,ig_Y1_3,ig_Y1_4,ig_Y2_1,ig_Y2_2,ig_Y2_3,ig_Y2_4,ig_Y2_5,ig_Y3_1,ig_Y3_2,ig_Y3_3,ig_Y4_1,ig_Y4_2,ig_Y4_3,ig_Y5_1,ig_Y5_2,ig_Y6_1,ig_Y6_2,caro_Y1_1,caro_Y2_1,caro_Y2_2,caro_Y2_3,caro_Y2_4,caro_Y3_1,caro_Y3_2,caro_Y3_3,caro_Y4_1,caro_Y4_2,caro_Y5_1,caro_Y5_2,caro_Y5_3,caro_Y6_1,caro_Y6_2,caro_Y6_3,smlh,froh1,spots_Y1_1.feather,spots_Y1_2.feather,spots_Y2_1.feather,spots_Y3_1.feather,spots_Y4_1.feather,spots_Y5_1.feather,spots_Y6_1.feather,spots_Y1_1.tip,spots_Y1_2.tip,spots_Y2_1.tip,spots_Y3_1.tip,spots_Y4_1.tip,spots_Y5_1.tip,spots_Y6_1.tip,hct_Y1_1,hct_Y1_2,hct_Y1_3,hct_Y1_4,hct_Y2_1,hct_Y2_2,hct_Y2_3,hct_Y2_4,hct_Y2_5,hct_Y3_1,hct_Y3_2,hct_Y4_1,hct_Y4_2,hct_Y4_3,hct_Y5_1,hct_Y5_2,hct_Y6_1,hct_Y6_2,microfage_Y1_1,microfage_Y1_2,microfage_Y1_3,microfage_Y1_4,microfage_Y2_1,microfage_Y2_2,microfage_Y2_3,microfage_Y2_4,microfage_Y2_5,microfage_Y3_1,microfage_Y3_2,microfage_Y3_3,microfage_Y4_1,microfage_Y4_2,microfage_Y4_3,microfage_Y5_1,microfage_Y5_2,microfage_Y6_1,microfage_Y6_2,leucoage_Y1_1,leucoage_Y1_2,leucoage_Y1_3,leucoage_Y2_1,leucoage_Y2_2,leucoage_Y2_3,leucoage_Y2_4,leucoage_Y2_5,leucoage_Y3_1,leucoage_Y3_2,leucoage_Y4_1,leucoage_Y4_2,leucoage_Y4_3,leucoage_Y5_1,leucoage_Y5_2,leucoage_Y6_1,leucoage_Y6_2,trypaage_Y1_1,trypaage_Y1_2,trypaage_Y1_3,trypaage_Y2_1,trypaage_Y2_2,trypaage_Y2_3,trypaage_Y2_4,trypaage_Y2_5,trypaage_Y3_1,trypaage_Y3_2,trypaage_Y4_1,trypaage_Y4_2,trypaage_Y4_3,trypaage_Y5_1,trypaage_Y5_2,trypaage_Y6_1,trypaage_Y6_2
D229170,2004,SAA,2007,D170,Saarisuo,3,2,LLS,2,15,0,1,1,NA,NA,NA,0,1,1,NA,NA,NA,1,1,0,NA,NA,NA,268,272,267,NA,NA,NA,59.2,60.2,60,NA,NA,NA,1240,1400,1420,NA,NA,NA,197,190,223,NA,NA,NA,0.262,0.238,0.25,NA,NA,NA,1.87,5.03,3.83,NA,NA,NA,0,0.97,0.97,NA,NA,NA,NA,0.41,0.32,NA,NA,NA,NA,2.24,4,NA,NA,NA,0,3,12,NA,NA,NA,7.1,10.4,14.6,NA,NA,NA,64.3484,82.0476,76.4936,NA,NA,NA,6.9513,8.335,7.7815,NA,NA,NA,11.7924,12.5398,12.5225,NA,NA,NA,665690,NA,NA,NA,684932,512527,934831,NA,NA,726061,651573,NA,NA,NA,NA,NA,NA,NA,NA,26.6519407874738,7.52436590694964,NA,NA,NA,9.8079437131902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988327527123955,0.170443082073958,2,NA,0,2,NA,NA,NA,3,NA,0,0,NA,NA,NA,0.5517,NA,NA,NA,0.523142933762403,0.5093,NA,NA,NA,0.5379,NA,NA,NA,NA,NA,NA,NA,NA,45.5,NA,NA,NA,39.5,100,45.5,NA,NA,60,39.5,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,8.5,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,4,7.5,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA
D229171,2004,SAA,2006,D171,Saarisuo,2,2,LLS,2,3,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,268,271,NA,NA,NA,NA,58.4,58.8,NA,NA,NA,NA,1050,1210,NA,NA,NA,NA,197,238,NA,NA,NA,NA,0.267,0.252,NA,NA,NA,NA,1.9,4.72,NA,NA,NA,NA,0.96,0.82,NA,NA,NA,NA,0.38,0.34,NA,NA,NA,NA,10.3,19.85,NA,NA,NA,NA,2,1,NA,NA,NA,NA,7.1,10.4,NA,NA,NA,NA,54.5527,71.0874,NA,NA,NA,NA,6.119,7.2355,NA,NA,NA,NA,11.3571,12.5157,NA,NA,NA,NA,895607,NA,NA,NA,573174,561896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4578063008643,7.13534323962367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01711577152592,0.149802490139508,6,NA,1,NA,NA,NA,NA,0,NA,6,NA,NA,NA,NA,0.554,NA,NA,NA,0.4804,0.5105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,32.5,140,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229186,2004,SAA,2009,D186,Saarisuo,5,5,LLS,5,21,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,0,NA,263,265,NA,NA,267,NA,59.7,60.2,NA,NA,60.5,NA,1110,1260,NA,NA,1240,NA,196,224,NA,NA,225,NA,0.263,0.262,NA,NA,0.226,NA,1.21,3.33,NA,NA,4.74,NA,0.91,0.93,1,1,1,NA,0.14,0,0.34,0.45,0.41,NA,19.24,41.15,5.1,2.24,5.39,NA,1,1,4,12,3,NA,7.1,10.4,14.6,14.6,10.5,NA,69.6479,65.4872,NA,NA,74.5531,NA,6.4206,7.0848,NA,NA,7.6839,NA,13.8186,11.7749,NA,NA,12.3599,NA,705781,NA,NA,NA,382905,415097,NA,NA,NA,NA,NA,NA,NA,NA,NA,732764,NA,NA,NA,61.0920061644231,11.5251392242984,NA,NA,NA,NA,NA,NA,NA,NA,2.33753501982337,NA,NA,NA,NA,NA,1.00912949428357,0.155292394860106,1,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,1,NA,0.5228,NA,NA,NA,0.4849,0.528,NA,NA,NA,0.53,NA,NA,NA,NA,0.5248,NA,NA,NA,0,NA,NA,NA,80,165,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,0,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0.5,NA,NA,0.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229192,2004,KUM,2006,D192,Kummunsuo,2,1,LLS,2,2,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,258,270,NA,NA,NA,NA,57.5,58.3,NA,NA,NA,NA,1170,1310,NA,NA,NA,NA,199,233,NA,NA,NA,NA,0.22,0.26,NA,NA,NA,NA,1.66,4.76,NA,NA,NA,NA,0.71,1,NA,NA,NA,NA,0.32,0.36,NA,NA,NA,NA,16.28,6.58,NA,NA,NA,NA,1,1,NA,NA,NA,NA,7.1,10.4,NA,NA,NA,NA,50.8583,79.4216,NA,NA,NA,NA,5.7669,7.4827,NA,NA,NA,NA,11.2344,13.5211,NA,NA,NA,NA,653997,NA,NA,NA,554813,1479826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2296040027924,7.76138240704363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988181136573751,0.15250045345802,7,NA,0,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,0.5351,NA,NA,NA,0.5408,0.5019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,81,175,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229193,2004,KUM,2009,D193,Kummunsuo,5,3,LLS,4,23,0,1,1,1,1,NA,0,1,1,1,1,NA,1,1,1,1,0,NA,264,278,271,276,270,NA,58.5,58.8,58.3,58.3,59.5,NA,1140,1250,1300,1270,1310,NA,184,227,234,230,219,NA,0.197,0.272,0.249,0.258,0.211,NA,0.74,3.55,2.74,4.66,2.43,NA,0,0.44,1,0.92,0.95,NA,NA,0.06,0.4,0.08,0.31,NA,NA,38.46,6.4,11.07,11.05,NA,0,0,16,3,4,NA,7.1,10.4,14.6,14.6,10.5,NA,76.6948,76.5382,78.9738,71.5293,74.811,NA,8.258,7.577,7.7994,7.145,7.3058,NA,11.831,12.868,12.8989,12.753,13.0446,NA,1511169,NA,NA,NA,2083833,NA,NA,NA,NA,1030913,1228780,NA,1225543,NA,NA,1127212,NA,NA,NA,27.7595352828403,NA,NA,NA,NA,12.3732388106289,NA,NA,NA,NA,5.72510042656147,NA,NA,NA,NA,NA,0.997553761074596,0.143403467772066,10,NA,7,8,8,8,NA,0,NA,0,0,0,1,NA,0.5293,NA,NA,NA,0.4895,NA,NA,NA,NA,0.5379,NA,0.5226,NA,NA,0.5062,NA,NA,NA,5,NA,NA,NA,27.5,5,NA,NA,NA,20,27.5,NA,20,NA,NA,47.5,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA
D229509,2005,KUM,2008,D509,Kummunsuo,3,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,257,NA,265,NA,NA,NA,56.2,NA,57,NA,NA,NA,1150,NA,1240,NA,NA,NA,192,NA,225,NA,NA,NA,0.226,NA,0.279,NA,NA,NA,NA,NA,4.75,NA,NA,NA,0.19,0.28,0.15,NA,NA,NA,NA,0.13,0.25,NA,NA,NA,NA,27.46,6.26,NA,NA,NA,0,0,0,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,894670,1272731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7146540333569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994532012772913,0.153257808533554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5193,0.5068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229512,2005,KUM,2007,D512,Kummunsuo,2,1,LLS,1,2,0,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,266,275,NA,NA,NA,NA,57.2,58.9,NA,NA,NA,NA,1245,1300,NA,NA,NA,NA,167,234,NA,NA,NA,NA,0.24,0.214,NA,NA,NA,NA,2.18,3.19,NA,NA,NA,NA,0,0.82,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,31.62,NA,NA,NA,NA,0,2,NA,NA,NA,NA,10.4,14.6,NA,NA,NA,NA,58.9424,NA,NA,NA,NA,NA,6.4827,NA,NA,NA,NA,NA,11.5825,NA,NA,NA,NA,NA,1529335,NA,NA,NA,1703252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01820830271763,0.147612594372812,4,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0.5128,NA,NA,NA,0.5199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5,NA,NA,NA,130,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229518,2005,LEH,2006,D518,Lehtusuo,1,0,SLUS,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,269,NA,NA,NA,NA,NA,62.7,NA,NA,NA,NA,NA,1210,NA,NA,NA,NA,NA,191,NA,NA,NA,NA,NA,0.218,NA,NA,NA,NA,NA,2.22,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,0.04,NA,NA,NA,NA,NA,29.52,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,70.0407,NA,NA,NA,NA,NA,7.6682,NA,NA,NA,NA,NA,11.6356,NA,NA,NA,NA,NA,1368733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0154759859554,0.149925621851866,13,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.4875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229556,2005,NYR,2008,D556,Nyrölä,3,1,LLS,1,3,0,1,1,NA,NA,NA,0,0,1,NA,NA,NA,1,1,0,NA,NA,NA,264,275,268,NA,NA,NA,58.3,57.8,58.1,NA,NA,NA,1120,1220,1260,NA,NA,NA,178,221,228,NA,NA,NA,0.217,0.248,0.306,NA,NA,NA,3.01,3.73,4.62,NA,NA,NA,0,0.24,0.91,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,15.3,NA,NA,NA,0,0,3,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,74.1913,73.9658,60.6452,NA,NA,NA,7.8665,7.7721,6.672,NA,NA,NA,12.0144,12.1233,11.579,NA,NA,NA,396261,NA,NA,NA,394273,NA,NA,NA,NA,497882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914405454093619,0.210199747634009,8,NA,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,0.534,0.5344,NA,NA,0.5284,NA,NA,NA,NA,0.5205,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,17.5,0,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229560,2005,LEH,2006,D560,Lehtusuo,1,0,SLUS,1,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,258,NA,NA,NA,NA,NA,60.9,NA,NA,NA,NA,NA,1100,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,NA,0.219,NA,NA,NA,NA,NA,2.46,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,25.5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,78.9925,NA,NA,NA,NA,NA,8.078,NA,NA,NA,NA,NA,12.457,NA,NA,NA,NA,NA,3282127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0272441287883,0.135695797180393,5,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.5175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229599,2006,KUM,2009,D599,Kummunsuo,3,0,LLUS,2,0,1,1,1,NA,NA,NA,1,0,1,NA,NA,NA,1,1,0,NA,NA,NA,266,NA,273,NA,NA,NA,61.7,NA,62,NA,NA,NA,1180,NA,1320,NA,NA,NA,202,NA,240,NA,NA,NA,0.223,NA,0.242,NA,NA,NA,2.38,NA,6.41,NA,NA,NA,0.65,0.21,0.72,NA,NA,NA,0.11,NA,0.09,NA,NA,NA,23.41,NA,33.11,NA,NA,NA,0,0,0,NA,NA,NA,14.6,14.6,10.5,NA,NA,NA,80.8322,NA,91.0998,NA,NA,NA,8.3545,NA,8.3611,NA,NA,NA,12.3253,NA,13.8798,NA,NA,NA,3101155,NA,NA,NA,NA,NA,NA,NA,NA,1233865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.31003305855507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999077503379802,0.149392583825667,8,NA,NA,6,NA,NA,NA,0,NA,NA,5,NA,NA,NA,0.50431083574406,NA,NA,NA,NA,NA,NA,NA,NA,0.5136,NA,NA,NA,NA,NA,NA,NA,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229630,2005,LEH,2007,D630,Lehtusuo,2,1,LLS,1,2,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,266,NA,NA,NA,NA,NA,57.3,NA,NA,NA,NA,NA,1245,NA,NA,NA,NA,NA,183,NA,NA,NA,NA,NA,0.216,NA,NA,NA,NA,NA,2.46,NA,NA,NA,NA,NA,0.0175438596491228,0.81,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,2.83,NA,NA,NA,NA,0,2,NA,NA,NA,NA,10.4,14.6,NA,NA,NA,NA,66.9065,NA,NA,NA,NA,NA,7.3219,NA,NA,NA,NA,NA,11.6406,NA,NA,NA,NA,NA,1027656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02094330614844,0.145821951368678,7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.518182486041728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229633,2004,SAA,2008,D633,Saarisuo,4,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,267,272,NA,NA,NA,60.7,60.2,60.3,NA,NA,NA,1300,1330,1340,NA,NA,NA,237,247,244,NA,NA,NA,0.257,0.273,0.264,NA,NA,NA,NA,3.54,5.08,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.52,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145906,851147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.06750130061703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986999286355664,0.161731973213158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5113,0.5232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229635,2005,KUM,2007,D635,Kummunsuo,2,1,LLS,1,1,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,58.1,NA,NA,NA,NA,NA,1235,NA,NA,NA,NA,NA,177,NA,NA,NA,NA,NA,0.219,NA,NA,NA,NA,NA,3.22,NA,NA,NA,NA,NA,0.17,0.77,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,41.01,NA,NA,NA,NA,0,1,NA,NA,NA,NA,10.4,14.6,NA,NA,NA,NA,81.2685,NA,NA,NA,NA,NA,7.9247,NA,NA,NA,NA,NA,13.0638,NA,NA,NA,NA,NA,920493,766062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2980975978718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986454222891492,0.154353153721973,10,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.537463343108504,0.4641,NA,NA,0.5622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229638,2005,SAA,2007,D638,Saarisuo,2,0,LLUS,1,0,0,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,263,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,1280,NA,NA,NA,NA,NA,202,NA,NA,NA,NA,NA,0.216,NA,NA,NA,NA,NA,1.12,NA,NA,NA,NA,NA,0,0.57,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,22.67,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10.4,14.6,NA,NA,NA,NA,68.8051,NA,60.2186,NA,NA,NA,6.9516,NA,6.435,NA,NA,NA,12.6086,NA,11.921,NA,NA,NA,811968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0191394406648,0.149447593152413,3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.502985074626866,NA,NA,NA,NA,NA,NA,NA,NA,0.5192,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D229646,2005,LEH,2008,D646,Lehtusuo,3,1,LLS,3,15,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,0,NA,NA,NA,270,270,266,NA,NA,NA,59.3,59.5,60.2,NA,NA,NA,1300,1240,1330,NA,NA,NA,202,235,230,NA,NA,NA,0.243,0.258,0.272,NA,NA,NA,3.66,4.22,6.54,NA,NA,NA,0.96,0.83,0.89,NA,NA,NA,0.4,0.44,0.39,NA,NA,NA,8.06,11.4,6,NA,NA,NA,0,0,15,NA,NA,NA,10.4,14.6,14.6,NA,NA,NA,76.4604,75.6952,62.7305,NA,NA,NA,8.1529,7.8476,7.045,NA,NA,NA,11.9468,12.2875,11.343,NA,NA,NA,874753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999238530000554,0.150701515839234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516828893442623,NA,NA,NA,0.5015,NA,NA,NA,NA,0.4932,NA,NA,NA,NA,NA,NA,NA,NA,19.5,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
